Year Month Day UTC_Hour PM2.5 PM10_mask Retrospective
2016	3	15	10	14.65	1.00	0
2016	3	15	11	13.51	1.00	0
2016	3	15	12	10.48	1.00	0
2016	3	15	13	10.58	1.00	0
2016	3	15	14	10.68	1.00	0
2016	3	15	15	11.23	1.00	0
2016	3	15	16	12.35	1.00	0
2016	3	15	17	11.80	1.00	0
2016	3	15	18	11.82	1.00	0
2016	3	15	19	10.70	1.00	0
2016	3	15	20	9.55	1.00	0
2016	3	15	21	9.16	1.00	0
2016	3	15	22	8.73	1.00	0
2016	3	15	23	8.63	1.00	0
2016	3	16	0	8.02	1.00	0
2016	3	16	1	7.56	1.00	0
2016	3	16	2	8.08	1.00	0
2016	3	16	5	6.80	1.00	0
2016	3	16	6	8.08	1.00	0
2016	3	16	7	7.35	1.00	0
2016	3	16	8	7.85	1.00	0
2016	3	16	9	7.78	1.00	0
2016	3	16	10	7.58	1.00	0
2016	3	16	11	8.24	1.00	0
2016	3	16	12	8.23	1.00	0
2016	3	16	13	8.69	1.00	0
2016	3	16	14	8.65	1.00	0
2016	3	16	15	10.08	1.00	0
2016	3	16	16	10.13	1.00	0
2016	3	16	17	11.32	1.00	0
2016	3	16	18	11.80	1.00	0
2016	3	16	19	10.71	1.00	0
2016	3	16	20	10.37	1.00	0
2016	3	16	21	10.54	1.00	0
2016	3	16	22	10.25	1.00	0
2016	3	16	23	10.79	1.00	0
2016	3	17	0	10.54	1.00	0
2016	3	17	1	11.32	1.00	0
2016	3	17	2	13.11	1.00	0
2016	3	17	3	13.86	1.00	0
2016	3	17	4	13.75	1.00	0
2016	3	17	5	12.60	1.00	0
2016	3	17	6	11.66	1.00	0
2016	3	17	7	11.53	1.00	0
2016	3	17	8	10.66	1.00	0
2016	3	17	9	10.61	1.00	0
2016	3	17	10	9.92	1.00	0
2016	3	17	11	10.53	1.00	0
2016	3	17	12	12.29	1.00	0
2016	3	17	13	12.06	1.00	0
2016	3	17	14	13.38	1.00	0
2016	3	17	15	13.84	1.00	0
2016	3	17	16	13.23	1.00	0
2016	3	17	17	13.12	1.00	0
2016	3	17	18	13.13	1.00	0
2016	3	17	19	12.46	1.00	0
2016	3	17	20	11.57	1.00	0
2016	3	17	21	11.57	1.00	0
2016	3	17	22	11.66	1.00	0
2016	3	17	23	10.36	1.00	0
2016	3	18	0	11.37	1.00	0
2016	3	18	1	12.82	1.00	0
2016	3	18	2	15.61	1.00	0
2016	3	18	3	14.11	1.00	0
2016	3	18	4	14.34	1.00	0
2016	3	18	5	13.07	1.00	0
2016	3	18	6	12.47	1.00	0
2016	3	18	7	12.20	1.00	0
2016	3	18	8	11.80	1.00	0
2016	3	18	9	11.25	1.00	0
2016	3	18	10	11.34	1.00	0
2016	3	18	11	10.68	1.00	0
2016	3	18	12	12.11	1.00	0
2016	3	18	13	13.48	1.00	0
2016	3	18	14	13.97	1.00	0
2016	3	18	15	14.77	1.00	0
2016	3	18	16	14.30	1.00	0
2016	3	18	17	14.40	1.00	0
2016	3	18	18	15.03	1.00	0
2016	3	18	19	14.56	1.00	0
2016	3	18	20	13.60	1.00	0
2016	3	18	21	12.61	1.00	0
2016	3	18	22	12.18	1.00	0
2016	3	18	23	12.04	1.00	0
2016	3	19	0	11.53	1.00	0
2016	3	19	1	13.80	0.00	0
2016	3	19	2	15.89	0.00	0
2016	3	19	3	16.55	0.00	0
2016	3	19	4	16.27	1.00	0
2016	3	19	5	16.16	1.00	0
2016	3	19	6	17.31	1.00	0
2016	3	19	7	18.29	1.00	0
2016	3	19	8	19.41	1.00	0
2016	3	19	9	19.12	1.00	0
2016	3	19	10	19.58	1.00	0
2016	3	19	11	18.89	1.00	0
2016	3	19	12	19.98	1.00	0
2016	3	19	13	22.85	1.00	0
2016	3	19	14	24.39	1.00	0
2016	3	19	15	24.77	1.00	0
2016	3	19	16	25.70	1.00	0
2016	3	19	17	25.95	1.00	0
2016	3	19	18	25.29	1.00	0
2016	3	19	19	23.30	1.00	0
2016	3	19	20	23.79	1.00	0
2016	3	19	21	22.88	1.00	0
2016	3	19	22	22.27	1.00	0
2016	3	19	23	24.52	1.00	0
2016	3	20	0	23.47	1.00	0
2016	3	20	1	24.42	1.00	0
2016	3	20	2	24.12	1.00	0
2016	3	20	3	25.13	1.00	0
2016	3	20	4	24.80	1.00	0
2016	3	20	5	25.91	1.00	0
2016	3	20	6	25.44	1.00	0
2016	3	20	7	24.99	1.00	0
2016	3	20	8	25.67	1.00	0
2016	3	20	9	26.37	1.00	0
2016	3	20	10	26.00	1.00	0
2016	3	20	11	28.12	1.00	0
2016	3	20	12	27.36	1.00	0
2016	3	20	13	29.99	1.00	0
2016	3	20	14	30.20	1.00	0
2016	3	20	15	30.47	1.00	0
2016	3	20	16	29.86	1.00	0
2016	3	20	17	30.56	1.00	0
2016	3	20	18	26.92	1.00	0
2016	3	20	19	26.81	1.00	0
2016	3	20	20	25.04	1.00	0
2016	3	20	21	24.66	1.00	0
2016	3	20	22	25.94	1.00	0
2016	3	20	23	25.45	1.00	0
2016	3	21	0	25.90	1.00	0
2016	3	21	1	29.00	1.00	0
2016	3	21	2	28.09	1.00	0
